 -0.261374 -1.473613 -0.019506  0.029845 -0.013451  0.111926
 -0.266482 -0.937164 -0.015760  0.029510 -0.010210  0.065095
 -0.269862 -0.451636 -0.008850  0.029518 -0.005773  0.030031
 -0.269963 -0.003713  0.000400  0.029676 -0.000717  0.002457
 -0.269130  0.443318  0.009927  0.029740  0.004261 -0.024968
 -0.265319  0.928177  0.017881  0.029794  0.008055 -0.059887
 -0.259323  1.463633  0.024116  0.029790  0.010437 -0.106863
 -0.251616  2.055831  0.029105  0.029750  0.012052 -0.167486
 -0.241673  2.702056  0.033074  0.029805  0.013546 -0.241826
 -0.229723  3.395170  0.038270  0.030182  0.014981 -0.327868
 -0.209654  4.492167  0.047088  0.030781  0.016696 -0.470348
 -0.186979  5.610367  0.061850  0.030532  0.018069 -0.619442
 -0.169104  6.322927  0.065342  0.029984  0.018692 -0.714439
 -0.247070 -1.514106 -0.023225  0.031162 -0.014908  0.118465
 -0.251243 -0.959816 -0.018879  0.030825 -0.011469  0.068793
 -0.254238 -0.460973 -0.011645  0.030810 -0.006790  0.031753
 -0.254131 -0.005070 -0.002011  0.030924 -0.001420  0.002967
 -0.253429  0.450190  0.008068  0.031071  0.004055 -0.025847
 -0.250139  0.948703  0.016716  0.031072  0.008177 -0.062677
 -0.245219  1.502990  0.022805  0.031036  0.010489 -0.112637
 -0.239011  2.119058  0.027625  0.030986  0.011889 -0.176846
 -0.231002  2.792910  0.032548  0.031133  0.013312 -0.255506
 -0.221762  3.513119  0.039671  0.031474  0.014985 -0.346417
 -0.205564  4.652591  0.048353  0.032094  0.016399 -0.496267
 -0.186180  5.797342  0.063830  0.031820  0.017430 -0.650781
 -0.169376  6.537173  0.071533  0.030524  0.017655 -0.751612
 -0.326996 -1.647407 -0.026456  0.033063 -0.013881  0.141342
 -0.328971 -1.043608 -0.022545  0.032658 -0.009873  0.085170
 -0.330353 -0.499447 -0.020529  0.032396 -0.008491  0.039162
 -0.330415 -0.001878 -0.007767  0.032430 -0.001422  0.001385
 -0.332459  0.497044 -0.003063  0.032745  0.001344 -0.037340
 -0.328556  1.041052 -0.001847  0.032945  0.001040 -0.083261
 -0.326339  1.645756  0.001808  0.033007  0.002728 -0.139760
 -0.322820  2.319115  0.002585  0.033292  0.002168 -0.210948
 -0.318920  3.050021  0.007768  0.033512  0.001832 -0.295749
 -0.314026  3.828336  0.012788  0.033533  0.002364 -0.391803
 -0.303558  5.051458  0.023151  0.033203  0.003934 -0.546931
 -0.289588  6.320288  0.032505  0.032092  0.003846 -0.712285
 -0.277717  7.159593  0.040301  0.030515  0.004019 -0.818568
 -0.269319 -1.564680 -1.127969  0.029481 -0.108933  0.131996
 -0.274164 -1.012225 -1.016467  0.029233 -0.082036  0.080378
 -0.274848 -0.491756 -0.938569  0.029300 -0.062739  0.036602
 -0.268541  0.004567 -0.917981  0.029694 -0.057341  0.000741
 -0.268005  0.511791 -0.934700  0.029897 -0.056566 -0.039982
 -0.261274  1.025628 -1.008650  0.029984 -0.072768 -0.080615
 -0.251455  1.571584 -1.115184  0.030248 -0.097057 -0.130039
 -0.242575  2.155240 -1.237990  0.030797 -0.125759 -0.187466
 -0.236484  2.809932 -1.351869  0.031649 -0.147937 -0.268911
 -0.224841  3.484980 -1.462433  0.032122 -0.174880 -0.351821
 -0.205752  4.542030 -1.600599  0.032126 -0.212421 -0.489302
 -0.184155  5.659685 -1.708654  0.031062 -0.246784 -0.637639
 -0.166661  6.362452 -1.768969  0.029212 -0.264133 -0.730589
 -0.260981 -1.580002 -1.155178  0.030861 -0.123848  0.141693
 -0.266987 -1.026882 -1.042325  0.030683 -0.096363  0.089349
 -0.269189 -0.504508 -0.960659  0.030691 -0.075311  0.044764
 -0.270530  0.004674 -0.921857  0.031063 -0.060171  0.002430
 -0.267646  0.507450 -0.945023  0.031324 -0.062157 -0.035707
 -0.264049  1.029914 -1.010119  0.031348 -0.073858 -0.080259
 -0.254320  1.574911 -1.119947  0.031523 -0.099925 -0.129262
 -0.245625  2.160048 -1.243088  0.032037 -0.128707 -0.187074
 -0.235432  2.807571 -1.367334  0.032992 -0.156636 -0.263680
 -0.224022  3.484581 -1.476449  0.033389 -0.183604 -0.347395
 -0.209068  4.558238 -1.600026  0.033471 -0.213372 -0.491422
 -0.188310  5.668652 -1.707715  0.032188 -0.247405 -0.636960
 -0.170246  6.376681 -1.763745  0.029369 -0.265250 -0.732657
 -0.325478 -1.773056 -1.315510  0.032732 -0.148863  0.171457
 -0.327516 -1.145156 -1.172466  0.032662 -0.112803  0.105239
 -0.333004 -0.572757 -1.083295  0.032332 -0.094493  0.056853
 -0.329377  0.003105 -1.034255  0.032437 -0.077135  0.001765
 -0.320691  0.580745 -1.064612  0.032910 -0.081426 -0.054331
 -0.330227  1.166449 -1.156326  0.033345 -0.100767 -0.108240
 -0.320070  1.786865 -1.278161  0.033677 -0.125273 -0.170485
